,exp_id,peak_id,year,season,host,route1,route2,nation,leaders,sponsor,success1,success2,ascent1,ascent2,claimed,disputed,countries,bc_date,summit_date,summit_time,summit_days,tot_days,term_date,term_reason,term_note,high_point,traverse,ski,parapente,camps,rope,tot_members,summit_members,summiter_deaths,tot_hired,summit_hired,hired_deaths,no_hired,o2_used,o2_none,o2_climb,o2_descent,o2_sleep,o2_medical,o2_taken,o2_unkwn,other_smts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,peak_name,peak_height
1427,MANA13311,MANA,2013,Autumn,Nepal,NE Face,other,Australia,Alyssa Azar,Azar Manaslu Expedition 2013,False,False,0,,False,False,,2013-09-27 00:00:00,2013-10-04 00:00:00,0.0,7,13,2013-10-10 00:00:00,4,,6400,False,False,False,0,0,1,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,"BC(27/09),C1(30/09,5700m),C2(04/10,6400m),xxx(04/10,6400m)",,False,Asian Trekking,True,True,False,False,Manaslu,8163
1428,MANA13312,MANA,2013,Autumn,Nepal,NE Face,other,Romania,Adrian Valean,Romanian Manaslu Expedition 2013,False,False,0,,False,False,USA,2013-09-12 00:00:00,2013-10-02 00:00:00,0.0,20,25,2013-10-07 00:00:00,4,,7400,False,False,False,4,40,4,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(12/09,4800m),C1(18/09,5700m),C2(19/09,6400m),C3(29/09,6900m),C4(02/10,7400m),xxx(02/10,7400m)",,False,Snowy Horizon Treks,True,True,False,False,Manaslu,8163
1429,MANA13313,MANA,2013,Autumn,Nepal,NE Face,other,S Korea,Chung Ei-Chul,Chung Ei-Chul Manaslu Expedition,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,0,,0,False,False,False,0,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,,,False,Windhorse Trekking,True,True,False,False,Manaslu,8163
1430,MANA13314,MANA,2013,Autumn,Nepal,NE Face,other,China,Zhang Wei,Chinese to Manaslu,True,False,0,,False,False,,2013-09-11 00:00:00,2013-09-25 00:00:00,1000.0,14,16,2013-09-27 00:00:00,1,,8163,False,False,False,3,0,5,4,0,5,5,0,False,True,False,True,False,True,False,False,False,0,"BC(11/09,4700m),C1(15/09,5700m),C2(23/09,6900m),C3(24/09,7400m),Smt(25/09)",,False,Seven Summit Treks,True,True,False,False,Manaslu,8163
1431,MANA13315,MANA,2013,Autumn,Nepal,NE Face,other,Russia,Oxana Morneva,International Manaslu Expedition,True,False,0,,False,False,Kyrgyz Republic,2013-09-20 00:00:00,2013-10-02 00:00:00,1100.0,12,22,2013-10-12 00:00:00,1,,8163,False,False,False,3,0,5,1,0,3,3,0,False,True,False,True,False,False,False,False,False,0,"BC(20/09,4800m),C1(22/09,5700m),C2(30/09,6300m),C4(01/10,7500m),Smt(02/10)",,False,Dream Himalaya Adventures,True,True,False,False,Manaslu,8163
1432,CHOY13310,CHOY,2013,Autumn,China,NW side,other,Japan,Toru Shimada,Taro Treks Cho Oyu Expedition,False,False,0,,False,False,,2013-09-07 00:00:00,2013-09-21 00:00:00,0.0,14,28,2013-10-05 00:00:00,7,,7200,False,False,False,2,0,1,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,"BC(07/09,5000m),ABC(10/09,5800m),C1(16/09,6400m),C2(21/09,7200m),xxx(21/09,7200m)",,False,Taro Treks (Monterosa Treks pmt),True,True,False,False,Cho Oyu,8188
1433,MANA13317,MANA,2013,Autumn,Nepal,NE Face,other,USA,Erik Thorvilson,Thor Manaslu Expedition,False,False,0,,False,False,,2013-09-12 00:00:00,2013-10-02 00:00:00,0.0,20,24,2013-10-06 00:00:00,5,,7600,False,False,False,4,0,1,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,"BC(12/09,4700m),C1(15/09,5700m),C2(19/09,6200m),C3(01/10,6800m),C4(02/10,7500m),xxx(02-03/10,7600m)",,False,Snowy Horizon Treks,True,True,False,False,Manaslu,8163
1434,MANA13318,MANA,2013,Autumn,Nepal,NE Face,other,Switzerland,Andrea Zimmermann,Wild Yak Manaslu Expedition 2013,False,False,0,,False,False,,2013-09-14 00:00:00,2013-10-02 00:00:00,0.0,18,21,2013-10-05 00:00:00,4,,7450,False,False,False,4,0,2,0,0,2,0,0,False,False,True,False,False,False,False,False,False,Plans Ama Dablam after Manaslu,"BC(14/09,4700m),C1(16/09,5800m),C2(25/09,6400m),C3(26/09,6800m),C4(02/10,7450m),xxx",,False,Wild Yak Expeditions,True,True,False,False,Manaslu,8163
1435,MANA13319,MANA,2013,Autumn,Nepal,NE Face,other,UK,Chris Allewell,British Services 8000m Expedition to Manaslu,False,False,0,,False,False,,2013-09-14 00:00:00,2013-10-09 00:00:00,0.0,25,27,2013-10-11 00:00:00,5,,7200,False,False,False,3,200,8,0,0,4,0,0,False,True,False,True,False,False,True,False,False,0,"BC(14/09,4800m),C1(17/09,5700m),C2(22/09,6400m),C3(08/10,6800m),xxx(09/10,7200m)",,False,Mountain Experience,True,True,False,False,Manaslu,8163
1436,MANA13320,MANA,2013,Autumn,Nepal,NE Face,other,Italy,Mario Andrighettoni,,False,False,0,,False,False,,2013-09-13 00:00:00,2013-10-02 00:00:00,0.0,19,23,2013-10-06 00:00:00,4,,7450,False,False,False,4,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(13/09,4700m),C1(15/09,5700m),C2(16/09,6400m),C3(01/10,6700m),C4(02/10,7450m),xxx",,False,Prestige Adventure,True,True,False,False,Manaslu,8163
1437,MANA13321,MANA,2013,Autumn,Nepal,NE Face,other,Austria,Markus Amon,Oesterreichische Manaslu Ski Expedition 2013,True,False,0,,False,False,,2013-09-14 00:00:00,2013-09-25 00:00:00,1500.0,11,21,2013-10-05 00:00:00,1,,8163,False,True,False,3,0,4,3,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(14/09,4930m),C1(17/09,5650m),C2(22/09,6650m),C3(24/09,7450m),Smt(25/09)",,False,Langtang Ri Trekking,True,True,False,False,Manaslu,8163
1438,MANA13324,MANA,2013,Autumn,Nepal,NE Face,other,UK,Stuart Peacock,Adventure Peaks Manaslu Expedition 2013,False,False,0,,False,False,Iceland,2013-09-14 00:00:00,2013-09-24 00:00:00,0.0,10,27,2013-10-11 00:00:00,5,,7400,False,False,False,3,0,7,0,0,3,0,0,False,False,True,False,False,False,False,False,False,0,"BC(14/09,4800m),C1(19/09,5780m),C2(24/09,6330m),C3(03/10,6800m),xxx(09/10,7100m)",,False,Makalu Adventure,True,True,False,False,Manaslu,8163
1439,MANA13325,MANA,2013,Autumn,Nepal,NE Face,other,Italy,Fabrizio Molignoni,Spedizione Alpinistica del Ligori Apoani Manaslu 2013,False,False,0,,False,False,,2013-09-12 00:00:00,2013-10-02 00:00:00,0.0,20,24,2013-10-06 00:00:00,4,,7400,False,False,False,4,0,7,0,0,4,0,0,False,True,False,False,True,False,True,False,False,0,"BC(12/09,4800m),C1(14/09,5700m),C2(18/09,6400m),C3(01/10,6900m),C4(02/10,7400m),xxx",,False,Snowy Horizon Treks,True,True,False,False,Manaslu,8163
1440,MANA13322,MANA,2013,Autumn,Nepal,NE Face,other,Malaysia,Ravichandran Tharumalingam,Asian Trekking Manaslu Expedition 2013,False,False,0,,False,False,,2013-09-12 00:00:00,2013-10-03 00:00:00,0.0,21,24,2013-10-06 00:00:00,4,,7400,False,False,False,4,0,1,0,0,1,0,0,False,True,False,True,False,False,False,False,False,0,"BC(12/09,4800m),C1(19/09,5300m),C2(23/09,6400m),C3(01/10,6850m),C4(02/10,7400m),xxx",,False,Asian Trekking,True,True,False,False,Manaslu,8163
1441,MANA13323,MANA,2013,Autumn,Nepal,NE Face,other,Italy,Nicola Bonaiti,Mountain Kingdom Manaslu Autumn 2013,False,False,0,,False,False,,2013-09-12 00:00:00,2013-10-02 00:00:00,0.0,20,24,2013-10-06 00:00:00,4,,7440,False,False,False,4,0,5,0,0,1,0,0,False,False,True,False,False,False,False,True,False,0,"BC(12/09,4800m),C1(17/09,5800m),C2(18/09,6400m),C3(01/10,6800m),C4(02/10,7440m),xxx",,False,Prestige Adventure,True,True,False,False,Manaslu,8163
1442,AMAD12349,AMAD,2012,Autumn,Nepal,SW Ridge,other,Australia,Matt Eaton,,True,False,0,,False,False,UK,  -   -,2012-11-01 00:00:00,900.0,0,0,  -   -,1,,6814,False,False,False,0,0,2,1,0,2,2,0,False,False,True,False,False,False,False,False,False,0,Smt(01/11),,False,Himalayan Ascent,True,False,False,False,Ama Dablam,6814
1443,MANA11327,MANA,2011,Autumn,Nepal,NE Face,other,France,Micheal Beigbeder,French Manaslu Expedition 2013,False,False,0,,False,False,,2011-09-22 00:00:00,2011-09-30 00:00:00,0.0,8,11,2011-10-03 00:00:00,4,,7400,False,False,False,0,0,6,0,0,3,0,0,False,False,True,False,False,False,False,True,False,0,"BC(22/09,4900m),C1(26/09,5750m),C2(27/09,6350m),C3(29/09,6700m),C4(30/09,7400m),xxx",,False,Khumbu Shangri-La Nepal,True,True,False,False,Manaslu,8163
1444,MANA13304,MANA,2013,Autumn,Nepal,NE Face,other,Turkey,Tunc Findik,Turk on Manaslu,True,False,0,,False,False,,2013-09-10 00:00:00,2013-09-25 00:00:00,930.0,15,17,2013-09-27 00:00:00,1,,8163,False,False,False,4,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(10/09,4900m),C1(14/09,5700m),C2(15/09,6400m),C3(23/09,6800m),C4(24/09,7400m),Smt(25/09)",,False,Seven Summit Treks,True,True,False,False,Manaslu,8163
1445,EVER13110,EVER,2013,Spring,China,N Col-NE Ridge,other,UK/USA,Adrian Crane,Monterosa International Everest Expedition,False,False,0,,False,False,Spain,2013-04-16 00:00:00,2013-05-20 00:00:00,0.0,34,37,2013-05-23 00:00:00,7,,7220,False,False,False,0,0,4,0,0,1,0,0,False,True,False,True,False,False,False,False,False,0,"BC(16/04,5330m),IC(21/04,5800m),ABC(22/04,6400m),C1(18/07,7070m),xxx(20/05,7220m)",,False,Monterosa Treks,True,True,False,False,Everest,8850
1446,CHOY13303,CHOY,2013,Autumn,China,NW side,other,USA,Dan Mazur,SummitClimb Cho Oyu Expedition 2013,True,False,0,,False,False,"Finland, Germany, Netherlands, UK",2013-09-07 00:00:00,2013-09-26 00:00:00,900.0,19,22,2013-09-29 00:00:00,1,,8188,False,False,False,3,1800,7,6,0,2,2,0,False,True,False,True,False,True,False,False,False,0,"BC(07/09,4900m),ABC(10/09,5690m),C1(15/09,6400m),C1.5(17/09,6800m),C2(24/09,7100m),C3(25/09,7500m),Smt(26/09)",,False,Everest Parivar,True,True,False,False,Cho Oyu,8188
1447,CHOY13305,CHOY,2013,Autumn,China,NW side,other,Germany,Dominik Mueller,Amical Alpin Cho Oyu Expedition 2013,True,False,0,,False,False,"Austria, Spain",2013-09-07 00:00:00,2013-10-02 00:00:00,700.0,25,29,2013-10-06 00:00:00,1,,8188,False,False,False,3,0,7,5,0,3,2,0,False,True,False,False,True,False,True,False,False,0,"BC(07/09,5000m),ABC(10/09,5702m),C1(14/09,6400m),C2(20/09,7027m),C3(01/10,7500m),Smt(02/10)",Frostbite on all 10 fingers and 10 toes by Andreas Eckhart; on 3 fingers on right hand by Schmuck,False,Thamserku Trekking,True,True,False,False,Cho Oyu,8188
1448,CHOY13306,CHOY,2013,Autumn,China,NW side,other,Spain,Fernando Garrido,Aragon Aventura Cho Oyu Expedition 2013,True,False,0,,False,False,,2013-09-10 00:00:00,2013-10-01 00:00:00,830.0,21,24,2013-10-04 00:00:00,1,,8188,False,False,False,3,0,5,4,0,2,2,0,False,False,True,False,False,False,False,True,False,0,"BC(10/09,4800m),ABC(13/09,5700m),C1(18/09,6400m),C2(23/09,7150m),C3(30/09,7550m),Smt(01/10)",,False,Thamserku Trekking,True,True,False,False,Cho Oyu,8188
1449,CHOY13307,CHOY,2013,Autumn,China,NW side,other,France,Laurent Vivien Raguet,Terres d'Adventure Cho Oyu Expedition 2013,True,False,0,,False,False,,2013-09-10 00:00:00,2013-10-01 00:00:00,645.0,21,24,2013-10-04 00:00:00,1,,8188,False,False,False,3,0,6,2,0,3,2,0,False,False,True,False,False,False,False,False,False,0,"BC(10/09,4600m),ABC(13/09,5700m),C1(16/09,6400m),C2(22/09,7100m),C3(30/09,7500m),Smt(01/10)",,False,Adventure 6000,True,True,False,False,Cho Oyu,8188
1450,CHOY13308,CHOY,2013,Autumn,China,NW side,other,UK,Adrian Ballinger,Alpenglow Cho Oyu Expedition 2013,True,False,0,,False,False,Russia,2013-09-09 00:00:00,2013-09-25 00:00:00,1240.0,16,18,2013-09-27 00:00:00,1,,8188,False,True,False,2,0,2,2,0,3,2,0,False,True,False,True,False,False,False,False,False,0,"BC(09/09,4600m),ABC(11/09,5700m),C1(17/09,6400m),Smt(25/09)",,False,Himalayan Guides,True,True,False,False,Cho Oyu,8188
1451,CHOY13309,CHOY,2013,Autumn,China,NW side,other,Germany,Stephan Keck,Kobler & Partner Cho Oyu Expedition 2013,True,False,0,,False,False,Austria,2013-09-07 00:00:00,2013-10-01 00:00:00,915.0,24,27,2013-10-04 00:00:00,1,,8188,False,False,False,3,400,7,6,0,3,2,0,False,False,True,False,False,False,False,False,False,0,"BC(07/09,5000m),ABC(09/09,5700m),C1(12/09,6350m),C2(19/09,7050m),C3(30/09,7450m),Smt(01/10)",,False,Active Holiday Nepal Treks,True,True,False,False,Cho Oyu,8188
1452,MANA13316,MANA,2013,Autumn,Nepal,NE Face,other,Slovakia,Juraj Rebro,Slovakian Manaslu,True,False,0,,False,False,,2013-09-07 00:00:00,2013-09-25 00:00:00,1530.0,18,20,2013-09-27 00:00:00,1,,8163,False,False,False,4,0,2,1,0,0,0,0,True,True,False,False,True,False,True,False,False,0,"BC(07/09,4700m),C1(10/09,5700m),C2(14/09,6400m),C3(18/09,6800m),C4(24/09,7400m),Smt(25/09)",,False,Nepal Trans Himalayan Explorer,True,True,False,False,Manaslu,8163
1453,PUMO13301,PUMO,2013,Autumn,Nepal,W Face,other,Switzerland,Sebastien de Sainte Marie,Pumori Expedition,False,False,0,,False,False,UK,2013-09-15 00:00:00,2013-09-27 00:00:00,0.0,12,15,2013-09-30 00:00:00,4,,6100,False,True,False,0,200,3,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(15/09,5300m),ABC(19/09,5700m),xxx(27/09,6100m)",,False,Wild Yak Expeditions,False,False,False,False,Pumori,7138
1454,MANA13332,MANA,2013,Autumn,Nepal,NE Face,other,Poland,Ryszard Pawlowski,Patagonia Mountain Agency (PMA) Manaslu Expedition 2013,False,False,0,,False,False,Germany,2013-09-28 00:00:00,2013-10-09 00:00:00,0.0,11,15,2013-10-13 00:00:00,4,,6800,False,False,False,3,0,12,0,0,3,0,0,False,False,True,False,False,False,False,False,False,0,"BC(28/09,4800m),C1(01/10,5800m),C2(08/10,6400m),C3(09/10,6800m),xxx(09/10,6800m)",,False,Asian Trekking,True,True,False,False,Manaslu,8163
1455,MANA13326,MANA,2013,Autumn,Nepal,NE Face,other,Spain,Javier Camacho,Two Spaniards on Manaslu,False,False,0,,False,False,,2013-09-13 00:00:00,2013-10-02 00:00:00,0.0,19,23,2013-10-06 00:00:00,4,,7400,False,False,False,4,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(13/09,4700m),C1(15/09,5700m),C2(16/10,6400m),C3(01/10,6700m),C4(02/10,7400m),xxx",,False,Prestige Adventure,True,True,False,False,Manaslu,8163
1456,MANA13328,MANA,2013,Autumn,Nepal,NE Face,other,Spain,Xavier Arias,A Spaniard on Manaslu,False,False,0,,False,False,,2013-09-14 00:00:00,2013-10-02 00:00:00,0.0,18,21,2013-10-05 00:00:00,4,,7400,False,False,False,4,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(14/09,4700m),C1(17/09,5800m),C2(23/09,6400m),C3(01/10,6800m),C4(02/10,7400m),xxx",,False,Thamserku Trekking,True,True,False,False,Manaslu,8163
1457,MANA13329,MANA,2013,Autumn,Nepal,NE Face,other,Spain,Ignacio Barrio Fernanadez,Spaniards to Manaslu,True,False,0,,False,False,,2013-09-09 00:00:00,2013-10-02 00:00:00,1000.0,23,25,2013-10-04 00:00:00,1,,8163,False,False,False,4,0,2,2,0,1,1,0,False,False,True,False,False,False,False,False,False,0,"BC(09/09,4900m),C1(12/09,5690m),C2(15/09,6120m),C3(16/09,6700m),C4(01/10,7400m),Smt(02/10)",,False,Himalayan Wanderer,True,True,False,False,Manaslu,8163
1458,MANA13330,MANA,2013,Autumn,Nepal,NE Face,other,Venezuela,Alejandro Lamus,Venezuelan on the 8th Highest Mountain of the World,False,False,0,,False,False,,2013-09-14 00:00:00,2013-10-02 00:00:00,0.0,18,21,2013-10-05 00:00:00,4,,7400,False,False,False,4,0,2,0,0,0,0,0,True,False,True,False,False,False,False,True,False,0,"BC(14/09,4800m),C1(17/09,5700m),C2(20/09,6400m),C3(01/10,6800m),C4(02/10,7400m),xxx",,False,Asian Trekking,True,True,False,False,Manaslu,8163
1459,ANN113301,ANN1,2013,Autumn,Nepal,S Face,other,Switzerland,Ueli Steck,Annapurna South Face Expedition 2013,True,False,0,,False,True,USA,2013-09-21 00:00:00,2013-10-09 00:00:00,100.0,18,20,2013-10-11 00:00:00,1,,8091,False,False,False,0,0,2,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(21/09,4100m),ABC(24/09,5000m),C1(30/09,6100m),Biv1(08/10,6800m),Smt(09/10)",,False,Royal Orchid Treks,False,False,False,False,Annapurna I,8091
1460,CHOY13304,CHOY,2013,Autumn,China,NW side,other,Austria,Johann Wenzl,Austrian Cho Oyu Expedition 2013,True,False,0,,False,False,,2013-09-08 00:00:00,2013-09-26 00:00:00,845.0,18,20,2013-09-28 00:00:00,1,,8188,False,False,False,2,0,1,1,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(08/09,4800m),IC(10/09,5200m),ABC(11/09,5700m),C1(13/09,6300m),C2(20/09,7100m),Smt(26/09)",,False,Monterosa Treks,True,True,False,False,Cho Oyu,8188
1461,MAKA13301,MAKA,2013,Autumn,Nepal,Makalu La-NW Ridge,other,USA,Jacob Schmitz,Argentine-American Makalu Expedition 2013,False,False,0,,False,False,Argentina,2013-09-02 00:00:00,2013-09-18 00:00:00,0.0,16,27,2013-09-29 00:00:00,5,,7400,False,False,False,3,0,5,0,0,0,0,0,True,False,True,False,False,False,False,True,False,0,"BC(02/09,4800m),ABC(03/09,5200m),C1(07/09,5800m),C2(17/09,6700m),C3(18/09,7400m),xxx",,False,Su-Swagatam Treks,False,True,False,False,Makalu,8485
1462,MANA13331,MANA,2013,Autumn,Nepal,NE Face,other,New Zealand,Russell Brice,Himalayan Experience (Himex) Manaslu Expedition 2013,True,False,0,,False,False,"Australia, France, Japan, Nepal, Switzerland, UK, USA",2013-09-02 00:00:00,2013-09-25 00:00:00,800.0,23,26,2013-09-28 00:00:00,1,,8163,False,False,False,4,0,18,17,0,13,13,0,False,True,False,True,False,True,False,False,False,0,"BC(02/09,4830m),C1(09/09,5516m),C2(12/09,6336m),C3(18/09,6720m),C4(24/09,7430m),Smt(25/09)",,False,Mountain Experience,True,True,False,False,Manaslu,8163
1463,HIML13302,HIML,2013,Autumn,Nepal,W Ridge,other,Netherlands,Paul Boslooper,Dutch Himlung Expedition 2013,False,False,0,,False,False,,2013-09-22 00:00:00,2013-09-29 00:00:00,0.0,7,12,2013-10-04 00:00:00,6,,6100,False,False,False,1,0,5,0,0,2,0,1,False,False,True,False,False,False,False,False,False,0,"BC(22/09,4800m),C1(24/09,5675m),xxx(29/09,6100m)",Fatal avalanche,False,Kailash Himalayan Treks,False,False,False,False,Himlung Himal,7126
1464,BARU13304,BARU,2013,Autumn,Nepal,SE Ridge,other,Germany,Felix Berg,SummitClimb Baruntse Expedition 2013,True,False,0,,False,False,"Australia, Austria, Canada, Finland",2013-10-27 00:00:00,2013-11-04 00:00:00,0.0,8,10,2013-11-06 00:00:00,1,,7152,False,False,False,2,800,13,4,0,4,4,0,False,False,True,False,False,False,False,False,False,0,"BC(27/10,5250m),C1(02/11,6100m),C2(03/11,6300m),Smt(04/11)",,False,Everest Parivar,False,False,False,False,Baruntse,7152
1465,BARU13301,BARU,2013,Autumn,Nepal,SE Ridge,other,UK,Francis Blunt,Adventure Peaks Baruntse Expedition 2013,False,False,0,,False,False,Australia,2013-10-30 00:00:00,2013-11-04 00:00:00,0.0,5,8,2013-11-07 00:00:00,5,,6600,False,False,False,0,0,4,0,0,2,0,0,False,False,True,False,False,False,False,False,False,Climbed Mera Peak,"BC(30/10,5480m),C1(03/11,6100m),C2(04/11,6400m),xxx(05/11,6600m)",,False,Makalu Adventure,False,False,False,False,Baruntse,7152
1466,BARU13302,BARU,2013,Autumn,Nepal,SE Ridge,other,France,Philippe Gatta,GHT Running Trail Baruntse 2013,False,False,0,,False,False,,  -   -,  -   -,0.0,0,0,  -   -,11,,0,False,False,False,0,0,1,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,,,False,Himalaya Expeditions (Snowy Horizon pmt),False,False,False,False,Baruntse,7152
1467,BARU13303,BARU,2013,Autumn,Nepal,SE Ridge,other,Australia,Damien Dunn,Diplomat Leads Baruntse,False,False,0,,False,False,USA,  -   -,  -   -,0.0,0,0,  -   -,11,,0,False,False,False,0,0,2,0,0,0,0,0,True,False,True,False,False,False,False,False,False,Summited Mera Peak on 4 Nov,,,False,Himalayan Guides,False,False,False,False,Baruntse,7152
1468,GAUR13301,GAUR,2013,Autumn,Nepal,S Face,other,France,Jerome Para,Gaurishankar Project 2013,False,False,0,,False,False,,2013-10-01 00:00:00,2013-10-23 00:00:00,1600.0,22,24,2013-10-25 00:00:00,9,,6800,False,False,False,0,0,4,0,0,0,0,0,True,False,True,False,False,False,False,False,False,0,"BC(01/10,3750m),ABC(20/10,4900m),Biv1(21/10,5900m),Biv2(22/10,6400m),xxx(23/10,6800m)",,False,Thamserku Trekking,False,False,False,False,Gaurishankar,7135
1469,AMAD13301,AMAD,2013,Autumn,Nepal,SW Ridge,other,Canada,Chris Szymiec,Ganesh Adventure Ama Dablam Expedition 2013,False,False,0,,False,False,USA,2013-10-21 00:00:00,2013-11-02 00:00:00,0.0,12,14,2013-11-04 00:00:00,5,,6000,False,False,False,2,0,5,0,0,3,0,0,False,False,True,False,False,False,False,False,False,0,"BC(21/10,4600m),C1(28/10,5800m),C2(02/10,6000m),xxx(02/11,6000m)",,False,Himalayan Ascent,True,False,False,False,Ama Dablam,6814
1470,AMAD13302,AMAD,2013,Autumn,Nepal,SW Ridge,other,USA,Jonathan Spitzer,Venator 2013 Ama Dablam Expedition,False,False,0,,False,False,Canada,2013-10-17 00:00:00,2013-10-20 00:00:00,0.0,3,20,2013-11-06 00:00:00,5,,5500,False,False,False,0,0,3,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(17/10,4700m),ABC(20/10,5500m),xxx(20/10,5500m)",,False,Sherpa Shangri-La Trekking,True,False,False,False,Ama Dablam,6814
1471,AMAD13303,AMAD,2013,Autumn,Nepal,SW Ridge,other,New Zealand,Mark Philip Bellamy,A Kiwi on Ama Dablam,False,False,0,,False,False,,2013-10-23 00:00:00,2013-10-26 00:00:00,0.0,3,4,2013-10-27 00:00:00,5,,5812,False,False,False,1,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(23/10,4594m),C1(25/10,5400m),xxx(26/10,5812m)",,False,Phu Nuru (Himalayan Ascent pmt),True,False,False,False,Ama Dablam,6814
1472,AMAD13304,AMAD,2013,Autumn,Nepal,SW Ridge,other,Switzerland,Andrea Zimmermann,Wild Yak Ama Dablam 2013,False,False,0,,False,False,,2013-10-12 00:00:00,2013-10-26 00:00:00,0.0,14,16,2013-10-28 00:00:00,5,,6100,False,False,False,1,0,3,0,0,1,0,0,False,False,True,False,False,False,False,False,False,0,"BC(17/10,4700m),C1(20-21/10,5600m),xxx(26/10,6100m)",,False,Wild Yak Expeditions,True,False,False,False,Ama Dablam,6814
1473,AMAD13305,AMAD,2013,Autumn,Nepal,N Ridge,other,New Zealand,Russell Brice,Himalayan Experience (Himex) Ama Dablam Expedition 2013,False,False,0,,False,False,"Austria, Germany, Japan, USA",2013-10-26 00:00:00,2013-11-04 00:00:00,0.0,9,11,2013-11-06 00:00:00,10,,6250,False,False,False,1,1400,8,0,0,7,0,0,False,False,True,False,False,False,False,False,False,0,"BC(26/10,5511m),C1(04/11,6150m),xxx(04/11,6250m)",,False,Mountain Experience,False,False,False,False,Ama Dablam,6814
1474,AMAD13307,AMAD,2013,Autumn,Nepal,SW Ridge,other,New Zealand,Lydia Bradey,Adventure Consultants Ama Dablam Expedition 2013,False,False,0,,False,False,"Australia, Japan, Sweden, UK, USA",2013-10-22 00:00:00,2013-10-29 00:00:00,0.0,7,14,2013-11-05 00:00:00,5,,6100,False,False,False,1,200,10,0,0,5,0,0,False,False,True,False,False,False,False,False,False,0,"BC(22/10,4450m),ABC(26/10,5500m),C1(28/10,5800m),xxx(29/10,02/11,6100m)",,False,Himalayan Guides,False,False,False,False,Ama Dablam,6814
