exp_id;peak_id;year;season;host;success1;bc_date;summit_date;summit_days;tot_days;term_date;term_reason;high_point;traverse;ski;parapente;camps;rope;tot_members;summit_members;member_deaths;tot_hired;summit_hired;hired_deaths;nohired;o2used;o2none;o2climb;o2descent;o2sleep;o2medical;o2taken;o2unkwn;comrte;stdrte;primrte;primmem;primref;peak_name;height
CHOY09333;CHOY;2009;3;2;TRUE;07-09-09;29-09-09;22;25;02-10-09;1;8188;FALSE;FALSE;FALSE;3;0;1;1;0;1;0;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09334;CHOY;2009;3;2;TRUE;12-09-09;24-09-09;12;16;28-09-09;1;8188;FALSE;FALSE;FALSE;2;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09335;CHOY;2009;3;2;TRUE;10-09-09;27-09-09;17;31;11-10-09;1;8188;FALSE;FALSE;FALSE;2;0;1;1;0;0;0;0;TRUE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09336;CHOY;2009;3;2;TRUE;17-09-09;26-09-09;9;14;01-10-09;1;8188;FALSE;FALSE;FALSE;3;0;4;3;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09337;CHOY;2009;3;2;TRUE;04-09-09;24-09-09;20;24;28-09-09;1;8188;FALSE;FALSE;FALSE;2;800;9;8;0;3;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09338;CHOY;2009;3;2;TRUE;03-09-09;24-09-09;21;27;30-09-09;1;8188;FALSE;FALSE;FALSE;3;0;2;2;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09339;CHOY;2009;3;2;FALSE;07-09-09;27-09-09;20;0;  -   -;7;7835;FALSE;FALSE;FALSE;3;0;2;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09340;CHOY;2009;3;2;TRUE;16-09-09;01-10-09;15;18;04-10-09;1;8188;FALSE;FALSE;FALSE;3;200;8;6;0;7;4;0;FALSE;TRUE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09341;CHOY;2009;3;2;TRUE;07-09-09;01-10-09;24;27;04-10-09;1;8188;FALSE;FALSE;FALSE;3;0;1;1;0;1;1;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09342;CHOY;2009;3;2;TRUE;07-09-09;26-09-09;19;27;04-10-09;1;8188;FALSE;FALSE;FALSE;4;0;6;5;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09343;CHOY;2009;3;2;TRUE;10-09-09;26-09-09;16;20;30-09-09;1;8188;FALSE;FALSE;FALSE;3;450;12;4;0;2;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09344;CHOY;2009;3;2;TRUE;31-08-09;24-09-09;24;57;27-10-09;1;8188;FALSE;FALSE;FALSE;3;0;17;12;0;8;8;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09345;CHOY;2009;3;2;FALSE;10-09-09;30-09-09;20;25;05-10-09;7;7600;FALSE;FALSE;FALSE;3;0;1;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09346;CHOY;2009;3;2;FALSE;10-09-09;01-10-09;21;25;05-10-09;4;7700;FALSE;FALSE;FALSE;3;0;3;0;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09347;CHOY;2009;3;2;TRUE;05-09-09;24-09-09;19;29;04-10-09;1;8188;FALSE;TRUE;FALSE;3;0;6;4;0;2;2;0;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09348;CHOY;2009;3;2;TRUE;06-09-09;24-09-09;18;30;06-10-09;1;8188;FALSE;FALSE;FALSE;3;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09349;CHOY;2009;3;2;TRUE;14-09-09;27-09-09;13;16;30-09-09;1;8188;FALSE;FALSE;FALSE;2;0;3;2;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09350;CHOY;2009;3;2;FALSE;02-09-09;19-09-09;17;23;25-09-09;1;8188;FALSE;FALSE;FALSE;1;1000;5;4;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09351;CHOY;2009;3;2;TRUE;03-09-09;22-09-09;19;24;27-09-09;1;8188;FALSE;FALSE;FALSE;2;0;2;1;0;0;0;0;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09352;CHOY;2009;3;2;TRUE;14-09-09;27-09-09;13;16;30-09-09;1;8188;FALSE;FALSE;FALSE;2;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09353;CHOY;2009;3;2;TRUE;05-09-09;29-09-09;24;26;01-10-09;1;8188;FALSE;FALSE;FALSE;3;10;1;1;0;2;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09354;CHOY;2009;3;2;TRUE;06-09-09;24-09-09;18;23;29-09-09;1;8188;FALSE;FALSE;FALSE;2;0;2;1;0;2;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09355;CHOY;2009;3;2;TRUE;06-09-09;28-09-09;22;26;02-10-09;1;8188;FALSE;TRUE;FALSE;2;0;4;2;0;2;2;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
CHOY09356;CHOY;2009;3;2;TRUE;06-09-09;24-09-09;18;23;29-09-09;1;8188;FALSE;FALSE;FALSE;2;0;1;1;0;1;1;0;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;Cho Oyu;8188
